Y: 888-975
Predict()
Q[i,i] =11600 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =11700 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =11800 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =11900 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =12000 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =12100 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =12200 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =12300 MY = 4,78125 SDY = 3,98618218819712 Max=17
Q[i,i] =12400 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =12500 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =12600 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =12700 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =12800 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =12900 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =13000 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =13100 MY = 4,78125 SDY = 3,97047206733658 Max=17
Q[i,i] =13200 MY = 4,765625 SDY = 3,97548026776325 Max=17
Q[i,i] =13300 MY = 4,765625 SDY = 3,97548026776325 Max=17
Q[i,i] =13400 MY = 4,765625 SDY = 3,97548026776325 Max=17
Q[i,i] =13500 MY = 4,75 SDY = 3,95284707521047 Max=17
Q[i,i] =13600 MY = 4,765625 SDY = 3,9636717017653 Max=17
Q[i,i] =13700 MY = 4,765625 SDY = 3,9636717017653 Max=17
Q[i,i] =13800 MY = 4,765625 SDY = 3,9636717017653 Max=17
Q[i,i] =13900 MY = 4,765625 SDY = 3,9636717017653 Max=17
Q[i,i] =14000 MY = 4,765625 SDY = 3,9636717017653 Max=17
Q[i,i] =14100 MY = 4,78125 SDY = 3,96259365031289 Max=17
Q[i,i] =14200 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =14300 MY = 4,796875 SDY = 3,96933435658613 Max=17
Q[i,i] =14400 MY = 4,8125 SDY = 4,00731752547761 Max=17
Q[i,i] =14500 MY = 4,8125 SDY = 4,00731752547761 Max=17
Q[i,i] =14600 MY = 4,8125 SDY = 4,00731752547761 Max=17
Q[i,i] =14700 MY = 4,796875 SDY = 3,97719942099651 Max=17
Q[i,i] =14800 MY = 4,796875 SDY = 3,97719942099651 Max=17
Q[i,i] =14900 MY = 4,796875 SDY = 3,97719942099651 Max=17
Q[i,i] =15000 MY = 4,78125 SDY = 3,99010005357009 Max=17
Q[i,i] =15100 MY = 4,78125 SDY = 3,99010005357009 Max=17
